País;Código;Ano;Carvão per capita (kWh);Petróleo e derivados per capita (kWh);Gás per capita (kWh);Nuclear per capita (kWh);Hidráulica per capita (kWh);Eólica per capita (kWh);Solar per capita (kWh);Outras renováveis per capita (kWh);Total (kWh)
Catar;QAT;1971;0;9040.038;87107.42;0;0;0;0;0;96147.458
Catar;QAT;1972;0;9845.499;87476.029;0;0;0;0;0;97321.528
Catar;QAT;1973;0;11731.646;115015.46;0;0;0;0;0;126747.106
Catar;QAT;1974;0;14827.639;87449.297;0;0;0;0;0;102276.936
Catar;QAT;1975;0;16518.982;126167.378;0;0;0;0;0;142686.36
Catar;QAT;1976;0;21513.524;65180.577;0;0;0;0;0;86694.101
Catar;QAT;1977;0;27042.505;88048.217;0;0;0;0;0;115090.722
Catar;QAT;1978;0;25115.341;79749.422;0;0;0;0;0;104864.763
Catar;QAT;1979;0;25438.999;220043.359;0;0;0;0;0;245482.358
Catar;QAT;1980;0;19230.948;219430.062;0;0;0;0;0;238661.01
Catar;QAT;1981;0;25470.055;180427.309;0;0;0;0;0;205897.364
Catar;QAT;1982;0;25299.555;188722.29;0;0;0;0;0;214021.845
Catar;QAT;1983;0;24804.847;175177.719;0;0;0;0;0;199982.566
Catar;QAT;1984;0;26473.744;179843.495;0;0;0;0;0;206317.239
Catar;QAT;1985;0;25881.328;152367.696;0;0;0;0;0;178249.024
Catar;QAT;1986;0;30273.574;150928.242;0;0;0;0;0;181201.816
Catar;QAT;1987;0;27927.27;137541.15;0;0;0;0;0;165468.42
Catar;QAT;1988;0;29054.107;136721.246;0;0;0;0;0;165775.353
Catar;QAT;1989;0;29404.127;138990.078;0;0;0;0;0;168394.205
Catar;QAT;1990;0;28623.532;136906.309;0;0;0;0;0;165529.841
Catar;QAT;1991;0;24299.236;162039.428;0;0;0;0;0;186338.664
Catar;QAT;1992;0;27592.642;263658.283;0;0;0;0;0;291250.925
Catar;QAT;1993;0;29049.92;278626.048;0;0;0;0;0;307675.968
Catar;QAT;1994;0;33136.478;275568.021;0;0;0;0;0;308704.499
Catar;QAT;1995;0;31680.622;272131.519;0;0;0;0;0;303812.141
Catar;QAT;1996;0;34176.371;185709.903;0;0;0;0;0;219886.274
Catar;QAT;1997;0;40370.544;193822.993;0;0;0;0;0;234193.537
Catar;QAT;1998;0;41583.634;203152.748;0;0;0;0;0;244736.382
Catar;QAT;1999;0;38064.966;225337.297;0;0;0;0;0;263402.263
Catar;QAT;2000;0;35827.735;190681.488;0;0;0;0;0;226509.223
Catar;QAT;2001;0;39434.113;170270.974;0;0;0;0;0;209705.087
Catar;QAT;2002;0;42895.052;178722.704;0;0;0;0;0;221617.756
Catar;QAT;2003;0;47234.861;191747.714;0;0;0;0;0;238982.575
Catar;QAT;2004;0;52760.456;208572.474;0;0;0;0;0;261332.93
Catar;QAT;2005;0;50769.178;206751.977;0;0;0;0;0;257521.155
Catar;QAT;2006;0;55425.333;173646.721;0;0;0;0;0;229072.054
Catar;QAT;2007;0;51505.81;158065.197;0;0;0;0;0;209571.007
Catar;QAT;2008;0;52972.483;144067.844;0;0;0;0;0;197040.327
Catar;QAT;2009;0;44896.898;128530.762;0;0;0;0;0;173427.66
Catar;QAT;2010;0;42779.999;136860.223;0;0;0;0;0;179640.222
Catar;QAT;2011;0;49576.425;140847.091;0;0;0;1.392;146.186;190571.094
Catar;QAT;2012;0;48637.294;152995.806;0;0;0;1.278;134.699;201769.077
Catar;QAT;2013;0;54511.096;150986.862;0;0;0;4.113;125.837;205627.908
Catar;QAT;2014;0;54577.214;156286.743;0;0;0;6.732;118.847;210989.536
Catar;QAT;2015;0;61675.325;168661.871;0;0;0;6.42;113.235;230456.851
Catar;QAT;2016;0;62403.003;155028.741;0;0;0;7.922;108.805;217548.471
Catar;QAT;2017;0;54632.171;151032.158;0;0;0;7.674;105.372;205777.375
Catar;QAT;2018;0;54889.515;122687.212;0;0;0;7.47;102.611;177686.808
Catar;QAT;2019;0;59155.457;129548.79;0;0;0;7.317;100.414;188811.978
Catar;QAT;2020;0;43518.426;121420.492;0;0;0;7.164;98.344;165044.426
Romênia;ROU;1965;2616.285;4363.175;7249.405;0;144.052;0;0;0;14372.917
Romênia;ROU;1966;2788.512;4500.865;7734.861;0;146.816;0;0;0;15171.054
Romênia;ROU;1967;3054.435;5041.565;8428.944;0;206.96;0;0;0;16731.904
Romênia;ROU;1968;3307.734;5251.968;8809.745;0;216.339;0;0;0;17585.786
Romênia;ROU;1969;3775.383;5783.052;10104.194;0;303.287;0;0;0;19965.916
Romênia;ROU;1970;4053.29;6193.354;10377.875;0;374.851;0;0;0;20999.37
Romênia;ROU;1971;4232.644;6220.781;10970.928;0;600.769;0;0;0;22025.122
Romênia;ROU;1972;4382.741;6568.355;11016.437;0;970.782;0;0;0;22938.315
Romênia;ROU;1973;4883.672;7311.98;11518.225;0;987.344;0;0;0;24701.221
Romênia;ROU;1974;5084.035;6664.289;11767.888;0;1097.623;0;0;0;24613.835
Romênia;ROU;1975;5218.185;7501.558;12658.27;0;1200.186;0;0;0;26578.199
Romênia;ROU;1976;5244.356;8287.881;13816.757;0;1029.269;0;0;0;28378.263
Romênia;ROU;1977;5260.066;8869.22;14497.612;0;1175.23;0;0;0;29802.128
Romênia;ROU;1978;5854.273;9776.573;14853.943;0;1322.984;0;0;0;31807.773
Romênia;ROU;1979;6255.257;10317.401;14201.419;0;1402.164;0;0;0;32176.241
Romênia;ROU;1980;6358.14;9700.875;14648.917;0;1552.147;0;0;0;32260.079
Romênia;ROU;1981;6647.413;8649.787;15310.101;0;1556.065;0;0;0;32163.366
Romênia;ROU;1982;6325.799;8486.541;15507.657;0;1442.27;0;0;0;31762.267
Romênia;ROU;1983;7283.956;7556.968;15390.579;0;1217.226;0;0;0;31448.729
Romênia;ROU;1984;7247.01;7209.523;15281.95;0;1368.83;0;0;0;31107.313
Romênia;ROU;1985;7522.043;7679.688;14155.676;0;1530.645;0;0;0;30888.052
Romênia;ROU;1986;7584.204;8194.116;14345.379;0;1295.695;0;0;0;31419.394
Romênia;ROU;1987;8081.144;8987.582;14018.555;0;1336.981;0;0;0;32424.262
Romênia;ROU;1988;8711.419;8385.507;13998.723;0;1754.507;0;0;0;32850.156
Romênia;ROU;1989;8674.528;8619.929;13900.434;0;1619.1;0;0;0;32813.991
Romênia;ROU;1990;6218.102;9366.798;14278.568;0;1349.442;0.119;0;0.124;31213.153
Romênia;ROU;1991;5197.297;7785.895;11799.043;0;1727.538;0;0;0;26509.773
Romênia;ROU;1992;5134.863;6397.377;10544.886;0;1390.326;0;0;0.238;23467.69
Romênia;ROU;1993;5104.794;6095.823;10189.292;0;1524.993;0;0;0.119;22915.021
Romênia;ROU;1994;5143.377;5690.469;9337.381;0;1567.711;0;0;0;21738.938
Romênia;ROU;1995;5350.562;6915.168;9743.747;0;2019.159;0;0;0;24028.636
Romênia;ROU;1996;5384.077;6676.265;9902.661;168.818;1918.99;0;0;0;24050.811
Romênia;ROU;1997;4928.962;7034.702;8188.386;662.615;2148.468;0;0;1.35;22964.483
Romênia;ROU;1998;4185.573;6214.677;7757.027;656.169;2334.24;0;0;1.36;21149.046
Romênia;ROU;1999;3666.021;4973.569;7161.674;647.539;2278.47;0;0;0;18727.273
Romênia;ROU;2000;3863.885;5263.429;7186.795;684.613;1854.327;0;0;0;18853.049
Romênia;ROU;2001;4022.799;5646.908;6970.708;683.492;1872.89;0;0;0;19196.797
Romênia;ROU;2002;4359.55;5731.301;7253.025;691.718;2013.297;0;0;0.376;20049.267
Romênia;ROU;2003;4908.636;5120.044;7886.704;615.353;1663.059;0;0;0.376;20194.172
Romênia;ROU;2004;4858.768;5906.639;7511.908;696.013;2071.603;0;0;0.502;21045.433
Romênia;ROU;2005;4668.296;5754.385;7560.569;697.673;2537.871;0;0;0.754;21219.548
Romênia;ROU;2006;5333.546;5727.262;7776.594;708.952;2310.639;0.126;0;0.504;21857.623
Romênia;ROU;2007;5429.672;5795.296;7056.23;973.512;2016.227;0.379;0;4.42;21275.736
Romênia;ROU;2008;5275.558;5819.887;6789.143;1422.686;2179.146;0.633;0;3.042;21490.095
Romênia;ROU;2009;4245.165;5226.951;5962.285;1493.89;1974.65;1.144;0.128;1.271;18905.484
Romênia;ROU;2010;4000.362;5025.997;6128.857;1480.344;2532.365;38.973;0.258;14.137;19221.293
Romênia;ROU;2011;4694.224;5197.812;6350.673;1496.921;1876.758;176.743;0.127;25.231;19818.489
Romênia;ROU;2012;4350.789;5260.283;6196.579;1460.103;1536.481;336.177;1.019;26.996;19168.427
Romênia;ROU;2013;3395.239;4822.369;5683.621;1477.487;1881.258;574.799;53.411;32.046;17920.23
Romênia;ROU;2014;3373.331;5200.31;5426.818;1483.005;2352.807;599.98;164.526;64.144;18664.921
Romênia;ROU;2015;3517.641;5316.34;5204.888;1477.851;2111.778;896.741;251.641;66.529;18843.409
Romênia;ROU;2016;3151.048;5602.808;5301.309;1433.702;2290.164;837.152;231.201;67.455;18914.839
